TF	Target	Score
G150	G541	3.48313
G38	G1277	3.47519
G121	G354	3.47252
G122	G1217	3.46794
G187	G1132	3.46747
G49	G364	3.46649
G44	G514	3.46567
G171	G576	3.46385
G188	G1563	3.46345
G62	G327	3.46294
G195	G806	3.46261
G97	G1197	3.46215
G154	G1069	3.45912
G110	G566	3.45806
G79	G1497	3.45782
G175	G1178	3.45777
G74	G1204	3.4565
G116	G1285	3.45567
G53	G859	3.45535
G6	G1102	3.45505
G136	G1618	3.4549
G78	G262	3.45426
G131	G498	3.454
G62	G713	3.45358
G80	G1004	3.45263
G194	G325	3.44799
G178	G1404	3.44723
G119	G997	3.44671
G20	G82	3.44636
G187	G1196	3.44621
G175	G1411	3.445
G84	G995	3.44311
G136	G739	3.44231
G120	G670	3.44177
G176	G1614	3.43925
G49	G926	3.439
G122	G1641	3.43865
G78	G513	3.43625
G88	G1591	3.43586
G120	G1197	3.43078
G143	G800	3.43028
G84	G828	3.42841
G33	G50	3.42795
G34	G872	3.42728
G120	G494	3.42571
G188	G273	3.42553
G28	G365	3.4245
G145	G634	3.42427
G121	G771	3.42223
G120	G189	3.42113
G112	G1298	3.42092
G110	G96	3.419
G34	G939	3.41878
G88	G1047	3.41854
G133	G433	3.41734
G68	G8	3.41702
G51	G1460	3.41572
G137	G1590	3.41567
G88	G612	3.41348
G121	G1332	3.41348
G36	G1072	3.41261
G164	G728	3.41232
G131	G825	3.4118
G121	G1347	3.41051
G134	G752	3.40788
G84	G695	3.40581
G112	G166	3.40561
G188	G1353	3.40258
G131	G1140	3.40181
G158	G259	3.40066
G84	G1639	3.39729
G108	G918	3.39523
G34	G427	3.39509
G127	G47	3.39485
G137	G1197	3.3938
G136	G625	3.38936
G79	G1539	3.38647
G183	G786	3.38628
G6	G100	3.38568
G122	G1351	3.38454
G153	G1322	3.38215
G136	G677	3.38052
G84	G222	3.37947
G80	G1622	3.37923
G97	G189	3.37873
G122	G482	3.37373
G10	G1153	3.37097
G194	G1370	3.37002
G134	G803	3.36944
G168	G1447	3.36847
G88	G355	3.36824
G133	G1296	3.36566
G168	G1212	3.36552
G106	G1048	3.36507
G97	G88	3.36359
G110	G455	3.36143
G110	G877	3.35992
G141	G654	3.35988
G178	G682	3.35949
G79	G1386	3.35752
G102	G835	3.35708
G124	G943	3.35599
G63	G425	3.35561
G120	G1093	3.35551
G164	G856	3.35443
G123	G82	3.35397
G86	G1596	3.35115
G12	G65	3.35046
G146	G1597	3.34876
G39	G547	3.34603
G136	G15	3.3447
G84	G839	3.34058
G39	G967	3.33846
G39	G740	3.3379
G176	G331	3.33768
G176	G1414	3.33646
G112	G1553	3.33578
G83	G885	3.33381
G181	G845	3.33378
G113	G954	3.33237
G139	G985	3.33225
G154	G1610	3.33165
G76	G1007	3.32797
G134	G1119	3.32669
G134	G1373	3.32438
G72	G213	3.32311
G113	G1225	3.32219
G121	G1275	3.3218
G13	G491	3.31947
G139	G228	3.31762
G65	G1520	3.31755
G37	G830	3.30705
G121	G688	3.30589
G83	G1001	3.3058
G39	G667	3.30548
G48	G1317	3.30267
G180	G346	3.30166
G140	G1471	3.29952
G53	G1286	3.29907
G68	G1127	3.29771
G189	G1177	3.29675
G189	G945	3.29458
G153	G985	3.29273
G189	G542	3.292
G44	G1530	3.29079
G68	G247	3.28966
G119	G449	3.28871
G141	G720	3.28802
G119	G1638	3.28757
G44	G1569	3.28656
G108	G277	3.28651
G126	G213	3.28544
G97	G120	3.28417
G139	G1462	3.284
G183	G287	3.28395
G188	G1601	3.28078
G124	G422	3.27939
G122	G149	3.27924
G122	G3	3.27604
G171	G1295	3.27541
G38	G1303	3.27521
G84	G935	3.27411
G120	G571	3.27398
G136	G1025	3.27379
G129	G1209	3.27286
G84	G697	3.27122
G8	G400	3.26862
G136	G1484	3.26715
G39	G728	3.267
G108	G969	3.26637
G121	G1219	3.26458
G104	G905	3.263
G11	G1227	3.26182
G70	G245	3.26008
G136	G448	3.2597
G93	G49	3.25905
G193	G813	3.25877
G126	G55	3.25758
G100	G221	3.25621
G39	G588	3.25539
G84	G1284	3.25517
G104	G776	3.25294
G34	G1616	3.25183
G126	G594	3.25168
G80	G547	3.25008
G10	G1332	3.24971
G182	G1568	3.24957
G121	G593	3.24916
G106	G867	3.24692
G21	G1022	3.24613
G81	G876	3.24355
G149	G876	3.24092
G91	G1057	3.24076
G16	G412	3.23886
G143	G795	3.23732
G6	G780	3.23703
G142	G913	3.23643
G110	G194	3.23622
G49	G347	3.23616
G189	G1311	3.23589
G43	G794	3.23545
G43	G891	3.2343
G151	G338	3.23269
G27	G1063	3.23051
G188	G404	3.23043
G178	G654	3.22819
G38	G742	3.22779
G181	G1329	3.22577
G115	G838	3.22558
G181	G934	3.22434
G80	G1197	3.22424
G120	G472	3.22269
G55	G737	3.22142
G72	G55	3.21957
G171	G469	3.21819
G60	G18	3.21465
G173	G1239	3.21423
G120	G257	3.21393
G148	G1032	3.21355
G171	G1483	3.21299
G34	G1275	3.21255
G12	G558	3.21172
G194	G358	3.21142
G10	G1349	3.21063
G63	G906	3.2102
G188	G903	3.20494
G122	G162	3.20423
G72	G1254	3.20272
G156	G1357	3.20087
G84	G1087	3.19926
G164	G1527	3.19741
G139	G636	3.19396
G15	G1086	3.19046
G38	G1452	3.18994
G129	G10	3.18919
G188	G1551	3.18887
G175	G972	3.18877
G121	G581	3.18855
G66	G1300	3.18824
G52	G1057	3.18782
G120	G457	3.18712
G162	G666	3.18665
G8	G145	3.18621
G150	G1548	3.18578
G113	G930	3.18452
G23	G205	3.18293
G121	G272	3.18253
G120	G728	3.18183
G49	G1037	3.18033
G91	G864	3.17784
G123	G416	3.17638
G153	G545	3.1759
G6	G842	3.1758
G73	G142	3.17571
G141	G1370	3.17378
G12	G901	3.17232
G136	G99	3.17198
G121	G515	3.17159
G187	G362	3.17007
G38	G1475	3.16948
G10	G1640	3.16935
G66	G1487	3.16916
G120	G516	3.16796
G171	G802	3.1667
G22	G1598	3.16557
G8	G346	3.16451
G80	G403	3.1638
G136	G1508	3.16278
G13	G1590	3.16193
G91	G883	3.16122
G65	G92	3.16076
G143	G1268	3.16026
G78	G901	3.15854
G50	G1595	3.15735
G95	G459	3.15482
G38	G1355	3.15321
G141	G482	3.15315
G14	G1587	3.15079
G84	G890	3.15023
G121	G784	3.15009
G43	G241	3.14887
G78	G1068	3.14802
G21	G1339	3.14757
G128	G928	3.14743
G117	G900	3.14611
G180	G778	3.14566
G83	G41	3.14275
G105	G861	3.1425
G134	G273	3.14125
G80	G1552	3.14032
G67	G450	3.13984
G42	G979	3.13921
G80	G921	3.13897
G181	G1439	3.13828
G84	G423	3.13405
G165	G1425	3.13388
G171	G1067	3.13376
G171	G1133	3.13318
G135	G566	3.13256
G10	G1246	3.1315
G141	G1021	3.13077
G13	G963	3.12862
G194	G1458	3.12787
G84	G1640	3.1278
G136	G746	3.12747
G164	G232	3.12619
G121	G129	3.12584
G134	G1086	3.12431
G164	G1237	3.12365
G3	G1641	3.12356
G189	G487	3.12316
G192	G1249	3.1217
G22	G161	3.12018
G107	G207	3.12013
G120	G1335	3.11818
G73	G849	3.11672
G10	G1401	3.11583
G194	G934	3.11461
G86	G508	3.11351
G83	G1046	3.11329
G129	G955	3.11157
G84	G129	3.1111
G78	G461	3.11098
G21	G1607	3.11009
G182	G1496	3.10969
G88	G1225	3.10837
G6	G1426	3.10837
G60	G100	3.10679
G95	G154	3.10558
G136	G834	3.10404
G137	G757	3.10366
G76	G525	3.10358
G8	G1395	3.10306
G143	G761	3.10074
G140	G342	3.09612
G162	G933	3.09604
G88	G954	3.09544
G141	G52	3.09461
G135	G181	3.09459
G141	G1333	3.09341
G112	G683	3.09334
G178	G1601	3.09295
G136	G773	3.09125
G106	G725	3.091
G116	G956	3.09075
G28	G1183	3.09061
G103	G75	3.09055
G120	G916	3.08838
G58	G483	3.08813
G97	G487	3.08683
G27	G1278	3.08653
G101	G747	3.08616
G150	G235	3.08425
G74	G52	3.08302
G137	G542	3.08193
G3	G323	3.08188
G83	G68	3.08127
G134	G242	3.08108
G119	G1574	3.08047
G120	G1225	3.07931
G182	G1234	3.07858
G27	G285	3.0762
G90	G564	3.07568
G195	G821	3.07556
G141	G317	3.07269
G100	G517	3.07195
G134	G711	3.07042
G108	G101	3.06794
G106	G1639	3.06385
G187	G873	3.06109
G10	G217	3.06088
G112	G130	3.05799
G106	G1379	3.05685
G66	G941	3.05627
G44	G158	3.05444
G84	G503	3.05115
G88	G1111	3.05096
G34	G1449	3.05065
G80	G612	3.04955
G120	G855	3.04907
G112	G437	3.04787
G175	G253	3.04641
G129	G299	3.0448
G91	G1641	3.04212
G123	G20	3.04148
G131	G812	3.03894
G80	G1608	3.03831
G189	G1361	3.03468
G150	G979	3.0306
G39	G387	3.02991
G88	G639	3.02967
G150	G561	3.02824
G188	G15	3.02775
G34	G1349	3.02546
G42	G44	3.02344
G97	G1580	3.02027
G5	G87	3.01851
G49	G171	3.01838
G80	G458	3.01835
G188	G800	3.01696
G39	G1093	3.01584
G13	G579	3.01532
G124	G54	3.01496
G58	G1165	3.01306
G66	G448	3.01294
G120	G117	3.01261
G127	G1362	3.01067
G74	G1612	3.00954
G87	G397	3.00786
G82	G886	3.00702
G10	G150	3.00629
G160	G838	3.00361
G10	G771	3.0028
G110	G390	3.00122
G142	G244	2.99728
G137	G501	2.99657
G121	G287	2.99589
G157	G1026	2.99568
G113	G137	2.99529
G34	G695	2.9924
G141	G1601	2.99189
G120	G884	2.99159
G192	G1036	2.991
G52	G1171	2.98962
G10	G569	2.98913
G171	G814	2.9888
G133	G169	2.98497
G189	G898	2.98323
G128	G526	2.98283
G119	G769	2.98279
G112	G1016	2.98279
G80	G446	2.9822
G182	G821	2.98114
G183	G375	2.98052
G23	G400	2.98049
G48	G118	2.98041
G135	G1313	2.9804
G195	G1257	2.97992
G31	G1369	2.97952
G122	G1506	2.97931
G189	G1571	2.97775
G64	G118	2.9761
G65	G262	2.97556
G91	G1134	2.97445
G171	G428	2.97417
G178	G421	2.97317
G164	G852	2.97276
G141	G1057	2.97263
G96	G1096	2.97244
G136	G1500	2.97094
G188	G1324	2.97071
G91	G732	2.96986
G30	G35	2.96767
G97	G542	2.96684
G173	G183	2.96649
G84	G1332	2.96637
G84	G290	2.9657
G178	G753	2.9633
G13	G643	2.96244
G141	G566	2.96218
G110	G108	2.96197
G38	G145	2.96126
G131	G1377	2.96051
G153	G156	2.96032
G150	G697	2.96014
G133	G1216	2.95828
G171	G996	2.9579
G81	G98	2.9562
G190	G528	2.95607
G88	G1622	2.95424
G157	G711	2.95406
G175	G1588	2.95274
G14	G1530	2.95128
G112	G9	2.94886
G129	G1115	2.94673
G126	G187	2.94637
G184	G1556	2.94586
G193	G1027	2.94387
G97	G898	2.93986
G195	G1400	2.93908
G90	G816	2.93868
G164	G584	2.93854
G150	G509	2.93795
G7	G447	2.93754
G141	G1313	2.93716
G52	G956	2.93673
G98	G1121	2.93653
G187	G923	2.93467
G141	G255	2.93436
G111	G154	2.93412
G130	G1146	2.93336
G3	G1292	2.93193
G84	G1238	2.93066
G194	G1375	2.92992
G22	G1116	2.92932
G120	G234	2.92887
G168	G101	2.92693
G84	G1624	2.92645
G121	G284	2.92571
G145	G1234	2.9254
G39	G1422	2.9253
G77	G111	2.92525
G60	G1142	2.92203
G136	G791	2.92197
G165	G1179	2.92132
G17	G1249	2.92073
G145	G309	2.91777
G90	G502	2.91513
G189	G1567	2.9128
G188	G417	2.91195
G150	G1172	2.91143
G165	G735	2.91128
G121	G725	2.91126
G49	G409	2.9108
G134	G399	2.91
G118	G1071	2.90826
G34	G1377	2.90752
G176	G1172	2.90742
G141	G1388	2.9049
G166	G1286	2.90414
G67	G1635	2.90377
G88	G507	2.90373
G178	G549	2.90249
G88	G1247	2.90179
G159	G668	2.90161
G91	G1506	2.89901
G117	G1581	2.8986
G145	G1210	2.89752
G136	G750	2.8974
G88	G1259	2.89719
G95	G1170	2.89651
G128	G824	2.8964
G136	G560	2.8962
G120	G403	2.89613
G187	G481	2.89538
G36	G74	2.89525
G181	G63	2.89301
G126	G992	2.89213
G84	G850	2.89164
G121	G217	2.891
G171	G303	2.89059
G66	G318	2.89042
G121	G1620	2.88951
G121	G697	2.88828
G93	G444	2.88736
G108	G1388	2.88592
G141	G1532	2.88402
G12	G258	2.88197
G41	G705	2.88114
G8	G49	2.87986
G11	G780	2.87748
G162	G625	2.87352
G134	G1261	2.87302
G142	G910	2.86949
G121	G881	2.86888
G13	G749	2.86828
G84	G1449	2.86628
G44	G1011	2.86482
G137	G584	2.86391
G170	G1163	2.86383
G139	G590	2.86268
G129	G628	2.86214
G15	G1025	2.86099
G10	G1195	2.86052
G98	G231	2.86046
G13	G164	2.85962
G13	G884	2.8576
G43	G745	2.85561
G110	G1492	2.85275
G112	G1120	2.84579
G80	G529	2.84487
G39	G1047	2.8448
G181	G564	2.84413
G79	G951	2.84144
G55	G670	2.8412
G55	G1578	2.841
G34	G454	2.8408
G131	G454	2.83842
G35	G822	2.838
G78	G1386	2.83678
G188	G1487	2.83582
G131	G817	2.83562
G95	G1505	2.83499
G150	G588	2.83495
G6	G606	2.83428
G121	G150	2.83414
G89	G183	2.83301
G122	G1642	2.83117
G138	G1522	2.83052
G95	G1431	2.82984
G120	G1004	2.82955
G110	G1156	2.82905
G113	G612	2.82614
G156	G1354	2.82522
G80	G930	2.82516
G186	G1446	2.82464
G137	G1285	2.82368
G97	G300	2.82127
G97	G494	2.82126
G120	G642	2.82056
G134	G739	2.82013
G63	G908	2.81926
G91	G482	2.81737
G115	G640	2.81643
G121	G1087	2.8158
G84	G153	2.81542
G192	G294	2.81493
G194	G1288	2.8148
G63	G721	2.81477
G131	G299	2.81343
G125	G112	2.81325
G10	G863	2.81247
G80	G120	2.81237
G84	G1478	2.81228
G194	G1388	2.81219
G55	G1254	2.81124
G66	G1448	2.81068
G145	G883	2.80959
G133	G1587	2.80887
G27	G419	2.80847
G88	G437	2.8082
G66	G1119	2.80776
G110	G329	2.80656
G117	G487	2.80572
G84	G541	2.80446
G116	G100	2.8027
G81	G1586	2.80255
G157	G1131	2.80245
G68	G49	2.80226
G195	G648	2.80132
G156	G534	2.8009
G120	G954	2.80068
G91	G989	2.79993
G175	G700	2.79945
G35	G836	2.79929
G100	G6	2.79848
G131	G84	2.79734
G189	G653	2.79709
G78	G385	2.79609
G135	G411	2.7942
G120	G171	2.794
G189	G120	2.79383
G178	G96	2.79358
G110	G1321	2.79358
G139	G1402	2.79326
G10	G812	2.7925
G78	G1157	2.79216
G59	G54	2.79078
G131	G725	2.78872
G52	G179	2.78845
G42	G424	2.78722
G15	G273	2.78583
G189	G245	2.78508
G34	G766	2.78473
G48	G1451	2.78438
G161	G1036	2.78257
G88	G1507	2.78239
G24	G33	2.78175
G39	G653	2.78087
G84	G1235	2.77981
G38	G1199	2.77699
G100	G956	2.77641
G57	G224	2.77627
G168	G254	2.77512
G155	G587	2.77435
G181	G757	2.77407
G15	G625	2.77328
G150	G1550	2.77301
G126	G500	2.77178
G171	G693	2.77175
G10	G593	2.77065
G63	G318	2.76966
G93	G73	2.76959
G187	G672	2.76899
G54	G275	2.76887
G126	G1369	2.76881
G91	G822	2.76829
G19	G166	2.76664
G5	G350	2.76563
G110	G781	2.76519
G171	G940	2.76258
G121	G480	2.76201
G165	G520	2.76172
G88	G1186	2.76148
G80	G1008	2.75957
G6	G170	2.75879
G188	G1025	2.75804
G31	G583	2.75751
G129	G625	2.75725
G54	G943	2.75708
G99	G249	2.75558
G120	G2	2.7544
G141	G1283	2.75286
G84	G973	2.75255
G106	G1332	2.7524
G112	G1406	2.75187
G16	G1378	2.75141
G168	G1137	2.75016
G119	G1360	2.74905
G182	G634	2.74771
G121	G935	2.74693
G83	G689	2.74625
G37	G943	2.74562
G189	G49	2.74513
G130	G61	2.74424
G54	G1064	2.74378
G155	G557	2.74328
G85	G426	2.74259
G175	G1331	2.7415
G150	G1376	2.74144
G5	G643	2.74143
G42	G1245	2.74055
G106	G645	2.74052
G182	G839	2.74005
G146	G44	2.73986
G105	G1121	2.73937
G10	G272	2.73932
G164	G757	2.739
G43	G1159	2.73801
G137	G655	2.73657
G171	G333	2.73575
G120	G1165	2.73549
G44	G913	2.73512
G188	G321	2.73335
G48	G442	2.73265
G119	G445	2.73224
G74	G351	2.73211
G126	G1306	2.732
G137	G13	2.73197
G88	G963	2.72914
G43	G151	2.72679
G121	G1561	2.72676
G39	G67	2.72591
G134	G1487	2.7242
G59	G294	2.72391
G120	G533	2.72141
G10	G1219	2.71894
G129	G581	2.71701
G55	G1029	2.71694
G34	G354	2.71632
G181	G1262	2.7161
G34	G498	2.71539
G85	G99	2.71513
G141	G903	2.71459
G194	G887	2.71412
G103	G957	2.71362
G84	G651	2.71351
G191	G17	2.71286
G65	G12	2.71133
G48	G600	2.70991
G62	G861	2.70966
G127	G652	2.70943
G178	G1280	2.70885
G150	G555	2.70867
G80	G597	2.70838
G194	G910	2.70804
G110	G135	2.7079
G85	G249	2.70776
G146	G1185	2.70648
G189	G547	2.70513
G129	G1477	2.70434
G67	G1255	2.70375
G137	G921	2.70334
G181	G552	2.70237
G139	G844	2.70166
G187	G1561	2.70155
G143	G816	2.70128
G181	G1280	2.69983
G165	G802	2.69966
G186	G577	2.69945
G39	G805	2.69896
G97	G1222	2.69849
G97	G409	2.69839
G37	G1067	2.69804
G36	G180	2.69668
G141	G447	2.69645
G39	G120	2.69352
G169	G1503	2.69331
G74	G59	2.69316
G34	G890	2.69135
G137	G97	2.69082
G84	G593	2.68929
G186	G1031	2.68907
G74	G81	2.68906
G70	G81	2.68866
G75	G894	2.68703
G96	G1313	2.68651
G154	G1367	2.68632
G157	G1003	2.68571
G90	G1102	2.68363
G134	G1241	2.68238
G126	G378	2.6823
G181	G980	2.68191
G178	G181	2.68009
G63	G1132	2.6797
G168	G1346	2.67921
G110	G747	2.67875
G88	G848	2.67819
G34	G1201	2.6778
G106	G829	2.67747
G96	G918	2.67691
G150	G1509	2.67634
G151	G1384	2.67593
G131	G106	2.67527
G134	G869	2.67267
G141	G1187	2.67248
G91	G1370	2.67188
G72	G1036	2.67152
G151	G1184	2.67113
G79	G241	2.67021
G189	G1186	2.66983
G54	G155	2.66975
G139	G1009	2.66956
G49	G576	2.66866
G175	G1403	2.66796
G158	G1007	2.66753
G194	G592	2.66514
G89	G46	2.66259
G188	G882	2.6624
G80	G1527	2.66119
G194	G1196	2.66026
G113	G234	2.66008
G42	G503	2.65911
G194	G620	2.65874
G194	G1083	2.65851
G118	G1144	2.6577
G189	G1580	2.65631
G189	G209	2.65498
G134	G1618	2.65193
G178	G888	2.65176
G139	G1322	2.65174
G53	G1062	2.65137
G150	G812	2.65087
G110	G807	2.6508
G23	G346	2.65057
G172	G1106	2.64888
G90	G1031	2.64888
G84	G254	2.64728
G10	G1238	2.64723
G139	G534	2.64679
G120	G819	2.64647
G194	G877	2.64644
G136	G1487	2.64601
G48	G518	2.64507
G99	G620	2.645
G176	G1478	2.64406
G111	G1069	2.64314
G101	G311	2.64263
G172	G115	2.64087
G121	G1462	2.63974
G164	G1030	2.63862
G168	G1145	2.63859
G19	G742	2.63788
G115	G641	2.63711
G48	G1178	2.63699
G115	G1360	2.63542
G91	G546	2.63521
G106	G290	2.63495
G169	G171	2.63377
G66	G1089	2.63373
G120	G1024	2.63345
G130	G437	2.6324
G44	G1490	2.63108
G134	G834	2.63035
G68	G591	2.63011
G88	G40	2.63005
G90	G799	2.62984
G84	G228	2.62971
G139	G418	2.62898
G176	G51	2.62868
G73	G1110	2.62729
G93	G1293	2.62708
G15	G200	2.62622
G84	G510	2.62528
G134	G1382	2.62514
G137	G954	2.6246
G111	G536	2.62361
G13	G1030	2.62186
G97	G954	2.62106
G160	G889	2.62023
G106	G413	2.61982
G163	G1090	2.61977
G141	G179	2.61917
G74	G193	2.61906
G102	G408	2.61887
G141	G977	2.61777
G146	G633	2.61754
G15	G1381	2.61716
G72	G1358	2.61697
G36	G1575	2.61683
G141	G1239	2.61663
G79	G1579	2.61485
G121	G1017	2.61485
G80	G1566	2.61484
G39	G13	2.61354
G145	G891	2.61337
G21	G1361	2.61317
G39	G63	2.61305
G39	G963	2.61205
G84	G312	2.61204
G14	G1396	2.61195
G134	G665	2.61176
G129	G1631	2.61141
G24	G761	2.60997
G96	G566	2.60953
G164	G1176	2.60934
G66	G1324	2.60908
G93	G879	2.60837
G66	G1219	2.60832
G13	G1518	2.60632
G134	G560	2.60594
G120	G1637	2.60544
G181	G1237	2.60507
G150	G255	2.60404
G135	G379	2.60348
G119	G1137	2.60286
G120	G1147	2.6017
G146	G1199	2.60102
G106	G1209	2.60047
G81	G113	2.60046
G83	G65	2.60039
G39	G516	2.59994
G141	G1203	2.59879
G39	G921	2.59858
G99	G85	2.59848
G181	G164	2.59793
G115	G867	2.59676
G86	G723	2.59662
G177	G1016	2.59608
G62	G335	2.59472
G36	G854	2.59255
G65	G1072	2.59147
G98	G1372	2.5906
G186	G762	2.5901
G83	G1098	2.58979
G100	G774	2.58942
G115	G649	2.5892
G168	G1241	2.58829
G113	G603	2.58765
G164	G472	2.58731
G17	G453	2.58672
G116	G1234	2.5855
G87	G204	2.58214
G121	G1238	2.58052
G166	G125	2.58048
G27	G1321	2.58041
G133	G14	2.58026
G136	G1394	2.57976
G82	G960	2.57969
G95	G172	2.57942
G97	G904	2.57911
G149	G776	2.57819
G106	G180	2.57696
G10	G736	2.57688
G33	G123	2.57314
G9	G114	2.57166
G13	G1443	2.57118
G176	G1377	2.57013
G34	G153	2.56984
G84	G1540	2.56975
G165	G333	2.56906
G88	G193	2.56884
G137	G579	2.56862
G4	G1633	2.56849
G29	G578	2.56848
G83	G705	2.56777
G112	G145	2.56538
G143	G241	2.56471
G9	G132	2.56336
G106	G271	2.56271
G156	G1413	2.56186
G86	G341	2.56056
G176	G919	2.56021
G137	G862	2.56012
G120	G532	2.55886
G156	G270	2.55857
G51	G124	2.55804
G120	G337	2.55792
G49	G637	2.55777
G84	G799	2.55756
G69	G976	2.55704
G158	G295	2.5565
G90	G1607	2.5564
G188	G941	2.55594
G63	G1000	2.55588
G188	G1148	2.55549
G100	G1336	2.55486
G146	G1477	2.55481
G43	G1589	2.55432
G97	G366	2.55321
G84	G506	2.55234
G80	G206	2.55202
G171	G1124	2.55164
G156	G524	2.55066
G136	G240	2.54953
G144	G966	2.54835
G138	G279	2.54696
G112	G716	2.54607
G38	G574	2.54546
G147	G1016	2.54541
G66	G273	2.54412
G136	G1132	2.54246
G181	G1198	2.54173
G149	G197	2.54158
G178	G1239	2.54157
G139	G471	2.54121
G188	G750	2.54066
G55	G873	2.54042
G160	G327	2.5403
G193	G797	2.53914
G115	G557	2.5391
G24	G422	2.5375
G88	G1545	2.53729
G75	G46	2.53672
G84	G940	2.53638
G164	G257	2.53623
G120	G898	2.53504
G120	G1374	2.53425
G178	G807	2.53132
G126	G811	2.53124
G16	G1113	2.53108
G66	G188	2.5301
G156	G662	2.52963
G176	G850	2.52961
G120	G579	2.52927
G39	G552	2.52907
G51	G1056	2.52894
G80	G420	2.52787
G88	G542	2.52669
G143	G1506	2.5266
G193	G1213	2.52466
G78	G12	2.52392
G131	G1417	2.52343
G21	G793	2.52272
G13	G674	2.52259
G194	G283	2.52163
G182	G286	2.52095
G175	G965	2.52059
G90	G1494	2.52042
G68	G93	2.51972
G119	G709	2.51941
G88	G849	2.51749
G158	G519	2.51745
G195	G1619	2.51714
G53	G772	2.51622
G79	G559	2.51583
G3	G664	2.51553
G164	G1422	2.51538
G121	G812	2.51485
G13	G1533	2.51431
G122	G646	2.51286
G178	G277	2.51269
G3	G1506	2.51268
G112	G698	2.51167
G141	G108	2.51013
G157	G968	2.5098
G80	G1479	2.50758
G120	G996	2.50737
G132	G831	2.50683
G134	G1251	2.50592
G91	G1327	2.50517
G88	G1518	2.50474
G136	G66	2.50435
G91	G1325	2.50386
G134	G1497	2.50373
G120	G1479	2.5032
G68	G521	2.50225
G47	G504	2.50201
G169	G1058	2.50192
G140	G745	2.50157
G43	G667	2.50004
G65	G258	2.49993
G10	G808	2.4994
G20	G105	2.49858
G41	G1355	2.49847
G24	G17	2.49718
G84	G736	2.49676
G72	G1369	2.49675
G15	G1382	2.49634
G129	G136	2.49619
G155	G589	2.49542
G158	G1633	2.4945
G84	G664	2.49331
G13	G954	2.49271
G78	G1456	2.49263
G188	G66	2.49179
G141	G781	2.49127
G194	G1227	2.48948
G91	G664	2.48885
G88	G478	2.48881
G176	G1417	2.48781
G85	G1635	2.48773
G71	G437	2.48753
G36	G144	2.4852
G10	G628	2.48517
G86	G1039	2.48517
G66	G339	2.48443
G121	G418	2.48396
G92	G558	2.48386
G37	G1163	2.48334
G153	G1475	2.4831
G141	G618	2.48258
G10	G515	2.48184
G58	G1079	2.48169
G193	G403	2.4816
G133	G1061	2.48054
G99	G1415	2.48041
G134	G1484	2.47983
G141	G918	2.47965
G27	G663	2.47608
G111	G829	2.47576
G136	G903	2.47561
G78	G370	2.47512
G153	G64	2.47399
G165	G233	2.4727
G10	G391	2.47227
G79	G554	2.47107
G105	G1383	2.47096
G80	G1176	2.47046
G187	G1599	2.46968
G119	G1294	2.46925
G90	G608	2.46907
G81	G1163	2.46893
G81	G573	2.46622
G42	G1244	2.46592
G115	G1499	2.46583
G135	G277	2.46578
G152	G1068	2.4643
G138	G1514	2.46415
G172	G1069	2.46317
G96	G1445	2.46261
G39	G1611	2.46199
G101	G666	2.46163
G113	G629	2.46145
G80	G1580	2.46127
G165	G25	2.46125
G73	G1424	2.46114
G155	G349	2.45712
G34	G241	2.45704
G158	G469	2.45647
G72	G791	2.45636
G110	G1555	2.45489
G189	G406	2.4543
G121	G828	2.45412
G2	G595	2.45377
G56	G23	2.45361
G172	G652	2.45323
G84	G1219	2.45147
G130	G329	2.45142
G137	G1592	2.45125
G137	G1552	2.45105
G178	G991	2.45038
G150	G1381	2.44913
G2	G27	2.44832
G168	G783	2.448
G160	G95	2.44773
G84	G1048	2.44546
G137	G345	2.4447
G121	G1326	2.44447
G156	G34	2.44395
G119	G349	2.44342
G122	G1292	2.44206
G78	G457	2.44177
G72	G1416	2.44061
G178	G818	2.43991
G176	G926	2.43968
G86	G190	2.43899
G188	G796	2.43877
G41	G788	2.43866
G84	G287	2.43818
G121	G454	2.438
G34	G424	2.43796
G151	G1317	2.43764
