TF	Target	Score
G6	G1208	3.38778
G6	G1023	3.38733
G57	G1976	3.38587
G29	G781	3.38532
G74	G273	3.38388
G72	G972	3.38251
G6	G788	3.38194
G43	G1905	3.38161
G92	G1723	3.38061
G2	G1504	3.37995
G98	G875	3.37974
G43	G1703	3.37953
G2	G2768	3.37917
G80	G2209	3.37717
G55	G198	3.37658
G34	G1630	3.37606
G12	G793	3.37558
G3	G2051	3.37436
G34	G555	3.37423
G52	G2753	3.37416
G74	G2461	3.37369
G46	G1253	3.37263
G66	G1593	3.37249
G55	G2759	3.37116
G47	G2648	3.3707
G34	G2055	3.36903
G35	G1482	3.36806
G42	G807	3.36747
G15	G2082	3.36718
G55	G1612	3.3654
G36	G881	3.36513
G3	G192	3.36491
G79	G1154	3.36455
G19	G2621	3.3641
G71	G1256	3.36348
G28	G999	3.36306
G36	G829	3.36238
G7	G10	3.36157
G4	G1437	3.36121
G54	G106	3.35852
G98	G196	3.35788
G44	G144	3.3567
G71	G1650	3.3567
G95	G2006	3.3561
G27	G1724	3.35582
G58	G2726	3.35525
G47	G1680	3.35405
G96	G734	3.35299
G47	G1655	3.35196
G36	G1773	3.3514
G99	G1150	3.35114
G81	G654	3.35015
G58	G2403	3.34942
G97	G352	3.34838
G57	G1604	3.3461
G57	G137	3.34552
G32	G2365	3.34429
G50	G352	3.34377
G89	G1375	3.34374
G85	G2516	3.34102
G10	G685	3.3404
G46	G937	3.33682
G10	G1678	3.33638
G46	G644	3.33631
G74	G1331	3.33609
G91	G1273	3.33489
G89	G1706	3.33436
G2	G708	3.33231
G5	G373	3.33134
G50	G459	3.33006
G10	G346	3.32968
G87	G2181	3.32898
G29	G2081	3.3289
G37	G2505	3.32852
G2	G1698	3.32762
G44	G861	3.3259
G60	G821	3.32357
G7	G1140	3.32301
G30	G1013	3.32149
G6	G1509	3.32134
G32	G2478	3.32117
G86	G1876	3.31948
G54	G180	3.31876
G83	G2745	3.31839
G34	G2254	3.31834
G44	G2320	3.31734
G50	G2373	3.31341
G79	G380	3.31173
G36	G508	3.31129
G46	G250	3.31113
G97	G1791	3.31089
G91	G1702	3.31056
G85	G2239	3.30999
G6	G1201	3.30888
G14	G1283	3.30831
G7	G2103	3.30803
G2	G1264	3.30526
G53	G1994	3.30472
G87	G2378	3.30334
G61	G688	3.30318
G50	G1654	3.30209
G32	G93	3.30139
G36	G2101	3.29957
G78	G1887	3.29954
G74	G1258	3.29888
G57	G556	3.29816
G55	G629	3.2978
G21	G2700	3.29686
G70	G1730	3.29641
G15	G2597	3.29453
G56	G1342	3.2943
G55	G2109	3.29394
G15	G2807	3.29359
G60	G385	3.29304
G57	G2252	3.29274
G87	G2359	3.29238
G70	G756	3.29224
G41	G1363	3.28851
G69	G1779	3.28528
G64	G2457	3.28385
G49	G1448	3.28315
G10	G917	3.28271
G55	G529	3.28218
G46	G483	3.28208
G64	G1930	3.2818
G86	G1246	3.28079
G50	G2342	3.27994
G55	G1697	3.27893
G57	G1899	3.27871
G58	G259	3.27739
G52	G1385	3.27675
G44	G1912	3.27655
G46	G736	3.27574
G38	G481	3.27425
G80	G74	3.27403
G42	G1315	3.27226
G74	G407	3.27225
G97	G1001	3.27174
G77	G30	3.27152
G79	G1813	3.27048
G15	G827	3.26982
G57	G860	3.26893
G46	G1132	3.26802
G87	G2490	3.26797
G2	G2785	3.26781
G11	G1127	3.26726
G92	G478	3.26721
G46	G2300	3.26649
G29	G2783	3.26536
G52	G481	3.26492
G55	G2537	3.26484
G47	G1654	3.2641
G98	G1927	3.26381
G65	G2447	3.26307
G32	G992	3.26256
G90	G1625	3.26178
G6	G655	3.26134
G91	G2044	3.26132
G34	G1175	3.25728
G2	G1841	3.25685
G91	G2727	3.25624
G99	G2437	3.25621
G36	G2384	3.25619
G92	G1972	3.25598
G50	G965	3.25572
G7	G554	3.25515
G64	G1097	3.25485
G48	G1491	3.25453
G81	G1210	3.25401
G74	G652	3.25306
G97	G486	3.25275
G4	G327	3.25181
G55	G2635	3.25177
G97	G1221	3.25134
G4	G374	3.25124
G58	G252	3.25079
G34	G696	3.25053
G55	G2789	3.2502
G85	G2260	3.24987
G67	G2580	3.24766
G34	G1001	3.24645
G34	G2707	3.2462
G77	G1337	3.24452
G7	G2521	3.24384
G87	G1447	3.24383
G36	G1604	3.24249
G19	G1960	3.2422
G97	G2153	3.2419
G20	G2563	3.24149
G47	G20	3.2414
G83	G796	3.24134
G97	G1231	3.23966
G36	G2458	3.23947
G58	G188	3.23849
G87	G271	3.23811
G7	G1496	3.2373
G91	G278	3.23633
G77	G1651	3.23623
G47	G1449	3.2356
G6	G1612	3.23476
G46	G1064	3.23475
G44	G1665	3.23464
G3	G1954	3.23396
G32	G2721	3.23388
G97	G2138	3.23338
G6	G2286	3.23293
G10	G1599	3.23224
G2	G2499	3.23212
G47	G2789	3.232
G95	G2357	3.2318
G74	G2151	3.23178
G99	G145	3.23045
G57	G230	3.23032
G98	G766	3.22993
G4	G2091	3.22942
G92	G2299	3.2293
G46	G2592	3.22862
G67	G1552	3.22794
G67	G2756	3.22761
G99	G636	3.22499
G52	G2525	3.22353
G85	G2292	3.22219
G10	G258	3.22218
G72	G2788	3.22199
G50	G2752	3.22112
G86	G580	3.22102
G50	G689	3.22092
G71	G1557	3.21972
G2	G2494	3.21858
G98	G153	3.21779
G78	G1000	3.21498
G16	G1581	3.21473
G6	G2590	3.21319
G17	G2002	3.21281
G55	G918	3.21262
G44	G822	3.21178
G6	G2183	3.2112
G85	G1538	3.21005
G34	G617	3.21005
G56	G2683	3.20982
G65	G1805	3.20909
G5	G1342	3.20833
G2	G1490	3.20826
G37	G1488	3.20797
G57	G2222	3.20747
G44	G1735	3.20744
G46	G1919	3.20687
G6	G2132	3.20664
G63	G763	3.20486
G92	G2268	3.20486
G57	G1453	3.20338
G7	G2080	3.20263
G58	G2553	3.20216
G97	G1585	3.19976
G86	G1525	3.19945
G10	G2781	3.19923
G41	G1421	3.19833
G96	G1768	3.19794
G80	G1195	3.19756
G55	G1854	3.19627
G85	G655	3.19519
G82	G2134	3.19453
G19	G604	3.19449
G2	G1365	3.19202
G33	G1568	3.19009
G97	G2732	3.18845
G97	G440	3.18802
G86	G2120	3.18763
G50	G2370	3.18759
G23	G1222	3.18723
G7	G1686	3.18537
G85	G238	3.18385
G91	G426	3.18321
G86	G2785	3.18256
G47	G891	3.18143
G7	G1902	3.18078
G55	G531	3.17895
G7	G793	3.17891
G86	G1553	3.17819
G46	G710	3.17805
G50	G1778	3.17788
G50	G483	3.17684
G69	G1243	3.17561
G14	G755	3.17557
G6	G2530	3.17499
G50	G835	3.17476
G41	G2423	3.17459
G74	G2318	3.17436
G60	G1104	3.17237
G41	G261	3.17236
G61	G1983	3.1717
G29	G1653	3.16998
G71	G59	3.1696
G55	G2279	3.16929
G9	G2200	3.1687
G33	G2452	3.16836
G32	G749	3.16826
G97	G444	3.16771
G34	G659	3.16627
G17	G2325	3.16596
G38	G2740	3.16573
G86	G2364	3.16551
G15	G2000	3.16532
G85	G728	3.16507
G55	G2037	3.16171
G74	G2503	3.16123
G82	G2386	3.1612
G2	G894	3.16104
G57	G1633	3.16068
G5	G358	3.16063
G7	G1809	3.16017
G5	G1540	3.15996
G16	G2181	3.15939
G6	G1654	3.15909
G61	G2382	3.15784
G19	G1798	3.15738
G42	G1394	3.15642
G70	G859	3.15607
G4	G2029	3.15601
G82	G1418	3.15577
G95	G258	3.15564
G34	G2446	3.15556
G80	G1405	3.15552
G19	G2533	3.15544
G7	G133	3.15512
G34	G2252	3.15454
G17	G1422	3.15281
G52	G2041	3.15164
G15	G2023	3.15152
G41	G1035	3.15146
G2	G2400	3.15083
G55	G418	3.15036
G96	G307	3.14911
G95	G78	3.14873
G55	G1509	3.14871
G2	G12	3.14866
G35	G502	3.14799
G74	G804	3.14697
G2	G1800	3.14657
G86	G2080	3.14605
G88	G1675	3.14479
G41	G1316	3.14471
G78	G2005	3.14463
G16	G2293	3.1442
G57	G1830	3.14355
G12	G1496	3.1434
G10	G274	3.14296
G95	G2131	3.14068
G23	G960	3.14033
G50	G2213	3.13993
G6	G1131	3.13992
G54	G2737	3.13968
G42	G268	3.13892
G92	G982	3.13858
G16	G1993	3.13838
G46	G2055	3.1379
G99	G745	3.13751
G79	G1487	3.13741
G23	G1330	3.13602
G52	G85	3.13539
G61	G2453	3.13452
G50	G137	3.13423
G55	G795	3.13136
G74	G2198	3.1312
G86	G334	3.13105
G69	G1283	3.13063
G2	G1715	3.13047
G7	G685	3.13024
G58	G495	3.12883
G61	G1559	3.12854
G30	G2064	3.12799
G69	G1601	3.12743
G20	G906	3.12719
G32	G148	3.12561
G87	G1065	3.1255
G86	G2298	3.12507
G94	G2334	3.12482
G57	G2111	3.1246
G32	G2150	3.12449
G9	G916	3.12437
G71	G2046	3.12426
G34	G2570	3.12299
G9	G2484	3.1221
G33	G2077	3.1212
G52	G1773	3.12088
G2	G100	3.12071
G91	G2259	3.12058
G69	G2016	3.12046
G68	G1199	3.12011
G33	G1099	3.11961
G86	G2644	3.1189
G9	G1041	3.1183
G56	G1170	3.11805
G47	G2680	3.11649
G23	G513	3.11618
G55	G2569	3.11577
G10	G2390	3.11571
G33	G1056	3.11568
G46	G2232	3.11528
G56	G2166	3.11513
G44	G2733	3.11371
G14	G1771	3.11345
G3	G333	3.11326
G33	G1138	3.11326
G55	G1122	3.11299
G3	G1933	3.11244
G50	G899	3.11135
G22	G186	3.11028
G86	G2781	3.10994
G29	G2453	3.10864
G59	G1327	3.10848
G23	G2092	3.1083
G22	G2467	3.10793
G30	G525	3.10779
G71	G2436	3.10773
G14	G1700	3.10748
G60	G1955	3.10682
G83	G105	3.10669
G59	G756	3.10616
G46	G534	3.10609
G97	G2009	3.10563
G50	G1206	3.1054
G46	G1196	3.10536
G85	G1022	3.10433
G52	G621	3.10415
G23	G338	3.10342
G16	G1051	3.10315
G58	G968	3.10301
G67	G748	3.10269
G34	G2287	3.1014
G55	G823	3.10074
G91	G152	3.10016
G97	G1143	3.09997
G5	G12	3.09961
G11	G2372	3.09818
G78	G2154	3.09795
G36	G2373	3.0973
G3	G2627	3.09725
G67	G1460	3.09638
G86	G1617	3.09632
G50	G2466	3.09616
G63	G1038	3.09516
G97	G1654	3.09326
G98	G1296	3.09282
G34	G1196	3.09103
G54	G694	3.08937
G6	G556	3.08923
G86	G1124	3.08916
G71	G1498	3.08846
G6	G314	3.08842
G98	G96	3.08772
G81	G631	3.08733
G92	G2261	3.08639
G52	G2273	3.08598
G97	G478	3.08589
G69	G894	3.08524
G82	G2046	3.08481
G2	G1934	3.08475
G47	G1291	3.08449
G96	G2219	3.0842
G27	G1767	3.08404
G12	G93	3.082
G91	G1014	3.08112
G7	G466	3.07959
G46	G2078	3.07942
G34	G2792	3.07926
G47	G1679	3.07892
G48	G1171	3.07875
G14	G1134	3.07804
G56	G1518	3.07738
G38	G1317	3.07721
G12	G1293	3.07641
G52	G2562	3.0751
G86	G849	3.07466
G56	G428	3.07449
G4	G236	3.07394
G55	G2639	3.07322
G74	G285	3.07314
G4	G875	3.07312
G67	G1692	3.07263
G55	G98	3.07263
G77	G1975	3.07181
G67	G828	3.07108
G34	G2381	3.07083
G40	G821	3.07049
G46	G2160	3.06847
G16	G1110	3.06812
G44	G1673	3.06794
G60	G2406	3.06791
G56	G666	3.06623
G44	G236	3.06613
G77	G1003	3.06564
G50	G1680	3.06522
G12	G638	3.06514
G46	G1434	3.06502
G41	G667	3.06491
G34	G1764	3.06489
G85	G1966	3.06325
G85	G165	3.06323
G86	G1687	3.06318
G78	G1183	3.06286
G34	G2677	3.0627
G41	G1733	3.0615
G83	G2787	3.06134
G70	G2475	3.0613
G10	G1935	3.06072
G47	G1577	3.05902
G60	G1823	3.05897
G20	G559	3.05861
G30	G1582	3.05814
G34	G2149	3.058
G60	G1792	3.05776
G56	G1052	3.05769
G55	G2609	3.05662
G70	G71	3.05608
G87	G1087	3.05599
G3	G2354	3.05447
G7	G1294	3.05436
G4	G478	3.05382
G32	G2780	3.05346
G80	G1574	3.05187
G50	G1374	3.05177
G87	G2056	3.05175
G34	G1335	3.0504
G10	G2597	3.05003
G23	G1661	3.04992
G52	G982	3.0491
G95	G725	3.04868
G80	G8	3.04854
G42	G2744	3.04809
G6	G644	3.04771
G56	G632	3.04609
G95	G2612	3.04604
G8	G720	3.04576
G65	G635	3.0456
G67	G2457	3.04549
G22	G2138	3.04519
G6	G104	3.04469
G97	G1365	3.04375
G46	G2024	3.04313
G68	G1057	3.04203
G36	G1098	3.04185
G61	G1487	3.0414
G22	G1074	3.04113
G74	G369	3.04096
G81	G1614	3.04083
G6	G56	3.04066
G46	G1174	3.04002
G4	G1170	3.03961
G22	G1096	3.03917
G58	G1092	3.03864
G7	G1747	3.03854
G55	G594	3.03799
G44	G747	3.03756
G34	G1499	3.03746
G46	G548	3.03707
G65	G2669	3.03687
G19	G2325	3.03639
G36	G854	3.03626
G12	G856	3.03602
G35	G2136	3.03578
G33	G2717	3.03535
G8	G2263	3.03508
G43	G1526	3.03449
G80	G54	3.03447
G77	G1964	3.03439
G79	G2335	3.03283
G34	G292	3.03259
G53	G1068	3.03172
G4	G1263	3.03158
G23	G2517	3.0311
G2	G81	3.03095
G47	G224	3.03015
G86	G1715	3.02991
G33	G1064	3.02896
G14	G583	3.02861
G61	G2265	3.02809
G71	G2237	3.02785
G30	G704	3.02737
G55	G2194	3.02725
G20	G1004	3.02607
G69	G815	3.0258
G46	G2269	3.02575
G74	G1922	3.02537
G43	G253	3.02512
G11	G2136	3.025
G6	G823	3.02446
G10	G467	3.02389
G79	G2657	3.02319
G19	G2135	3.02284
G82	G584	3.02209
G79	G1534	3.02208
G74	G1647	3.0208
G36	G1073	3.0197
G61	G608	3.01877
G98	G1870	3.01854
G46	G1261	3.01786
G50	G2798	3.01691
G22	G182	3.01679
G18	G2655	3.01544
G58	G89	3.01446
G85	G240	3.01423
G90	G417	3.0137
G57	G28	3.01366
G7	G2781	3.01337
G34	G1091	3.01329
G68	G1375	3.01326
G83	G840	3.01321
G46	G367	3.01317
G6	G872	3.01169
G46	G2210	3.01089
G60	G1893	3.0108
G50	G2548	3.01026
G50	G105	3.01019
G93	G709	3.00999
G37	G818	3.00951
G57	G1207	3.00895
G96	G1803	3.00867
G57	G276	3.00845
G46	G2246	3.00826
G5	G2063	3.00824
G60	G254	3.00785
G2	G2452	3.00736
G12	G1807	3.00644
G68	G1574	3.00626
G68	G2033	3.00619
G80	G1414	3.00619
G86	G257	3.00541
G50	G2522	3.00462
G95	G1669	3.00453
G44	G2056	3.00299
G8	G1897	3.00284
G27	G1789	3.00258
G33	G2331	3.00258
G43	G611	3.00255
G34	G795	3.00178
G7	G1180	3.0015
G41	G170	3.00111
G90	G2491	3.00094
G46	G2530	3.00041
G29	G673	3.00026
G65	G2697	2.99937
G52	G1811	2.99819
G2	G1443	2.99732
G14	G168	2.99712
G80	G1998	2.99638
G23	G2239	2.99617
G43	G1305	2.9958
G20	G818	2.99502
G7	G1433	2.99455
G58	G1853	2.99357
G70	G1711	2.99322
G40	G1180	2.99244
G63	G113	2.99225
G8	G991	2.99221
G50	G2534	2.99194
G46	G214	2.9914
G77	G1851	2.9913
G80	G2743	2.99098
G98	G1435	2.99061
G12	G1042	2.99046
G60	G1516	2.99021
G74	G794	2.98829
G91	G2333	2.98801
G23	G2404	2.98764
G30	G494	2.98737
G80	G928	2.98717
G79	G2309	2.98524
G36	G343	2.98466
G10	G7	2.98427
G29	G1948	2.98404
G2	G1531	2.9824
G44	G19	2.98217
G32	G453	2.98217
G86	G446	2.98121
G99	G1893	2.9799
G66	G2384	2.97989
G96	G2033	2.97972
G16	G19	2.97897
G6	G1474	2.97831
G58	G2186	2.97776
G35	G202	2.97767
G80	G335	2.9775
G46	G1931	2.97744
G10	G2112	2.97734
G81	G1476	2.97712
G73	G37	2.97699
G60	G1642	2.97652
G57	G646	2.97567
G10	G931	2.97505
G22	G719	2.9741
G14	G2611	2.97403
G54	G2003	2.97399
G34	G1634	2.97379
G47	G1481	2.9736
G63	G1041	2.97353
G23	G1723	2.97326
G97	G2688	2.97244
G44	G1222	2.97222
G2	G517	2.97218
G34	G2379	2.97079
G29	G1872	2.97037
G32	G710	2.97006
G55	G2649	2.96944
G97	G2513	2.96934
G14	G640	2.96828
G50	G2382	2.96679
G44	G338	2.96617
G82	G860	2.96468
G57	G618	2.96275
G30	G423	2.96125
G4	G1827	2.95978
G77	G1695	2.95909
G12	G233	2.95896
G47	G505	2.95841
G29	G427	2.95829
G2	G2125	2.9578
G57	G537	2.95738
G10	G2546	2.9564
G2	G1990	2.95602
G86	G989	2.95595
G43	G1594	2.95489
G97	G196	2.95376
G97	G1624	2.95338
G82	G2796	2.95237
G99	G65	2.95161
G22	G2073	2.95152
G99	G1603	2.9509
G57	G1072	2.95041
G18	G281	2.95029
G46	G2381	2.95028
G98	G1012	2.95019
G47	G927	2.95015
G44	G2470	2.94934
G34	G46	2.94922
G74	G713	2.94756
G7	G1525	2.94744
G8	G450	2.94714
G64	G2060	2.94711
G90	G2493	2.94706
G21	G1736	2.94672
G70	G161	2.94656
G5	G2499	2.94622
G4	G987	2.94582
G97	G1421	2.94572
G10	G539	2.94506
G14	G2445	2.94489
G49	G569	2.94444
G79	G1242	2.94424
G47	G967	2.94382
G54	G1975	2.94294
G34	G1880	2.94221
G56	G2514	2.94213
G64	G1530	2.94212
G82	G782	2.9418
G56	G1421	2.94173
G82	G1090	2.94079
G27	G2019	2.94036
G97	G84	2.94003
G99	G458	2.93961
G33	G890	2.93828
G92	G1441	2.93815
G50	G1628	2.9372
G6	G2537	2.93669
G85	G1036	2.93662
G55	G663	2.9366
G72	G1041	2.93654
G33	G2719	2.93609
G4	G2251	2.93608
G57	G506	2.93595
G47	G818	2.93548
G7	G2126	2.93533
G97	G2441	2.93363
G17	G2648	2.93244
G19	G948	2.93181
G50	G2379	2.93028
G34	G594	2.93022
G57	G2024	2.93015
G64	G1608	2.93009
G67	G2558	2.92891
G7	G943	2.9275
G61	G1501	2.92714
G65	G2034	2.92693
G96	G1061	2.92523
G85	G2679	2.92518
G41	G1699	2.92508
G74	G884	2.92485
G46	G659	2.92433
G97	G2636	2.9233
G14	G679	2.92304
G6	G2312	2.92275
G6	G548	2.92264
G48	G2669	2.92205
G83	G1312	2.92168
G82	G2084	2.92165
G78	G1647	2.92098
G16	G2726	2.92081
G77	G2388	2.92021
G2	G482	2.91938
G81	G1816	2.91855
G74	G2709	2.91822
G55	G1582	2.91784
G90	G2035	2.91745
G46	G312	2.91728
G58	G345	2.91707
G30	G2524	2.91699
G7	G2561	2.91691
G6	G506	2.91651
G12	G2704	2.91594
G34	G506	2.91543
G10	G624	2.91504
G54	G2601	2.91444
G7	G2039	2.91302
G3	G2316	2.91249
G43	G2174	2.91168
G85	G2372	2.91162
G8	G703	2.91152
G60	G2644	2.91151
G98	G2373	2.91117
G97	G2539	2.91088
G87	G1708	2.91062
G34	G632	2.9087
G74	G628	2.90869
G14	G909	2.90853
G95	G1554	2.90811
G57	G2348	2.90785
G97	G1329	2.90743
G36	G2348	2.90693
G55	G939	2.9066
G23	G1471	2.90611
G87	G1482	2.9059
G87	G2665	2.90443
G19	G187	2.90433
G67	G1590	2.90366
G65	G1722	2.90308
G4	G340	2.90291
G2	G1678	2.9026
G60	G2769	2.90128
G15	G2759	2.90078
G81	G10	2.90069
G42	G2619	2.90057
G82	G1855	2.89993
G8	G754	2.89959
G34	G248	2.89862
G6	G853	2.89733
G4	G2696	2.8973
G97	G2312	2.89712
G41	G178	2.89695
G80	G2339	2.89474
G99	G1290	2.89439
G49	G827	2.89426
G33	G2756	2.89412
G14	G1409	2.89399
G92	G2155	2.89379
G52	G1202	2.89358
G81	G791	2.8931
G44	G1928	2.89297
G66	G2187	2.89257
G36	G23	2.89147
G20	G521	2.89117
G19	G1581	2.89051
G3	G2482	2.89025
G14	G1911	2.8888
G3	G2003	2.88873
G82	G1064	2.88871
G33	G787	2.88862
G55	G1535	2.88804
G56	G172	2.887
G46	G2596	2.88636
G55	G34	2.88625
G2	G129	2.88577
G92	G2575	2.88546
G97	G163	2.88529
G21	G1037	2.88508
G11	G2168	2.88494
G77	G2628	2.88467
G95	G360	2.88445
G39	G2605	2.8842
G55	G1618	2.88347
G86	G1039	2.88273
G56	G143	2.88267
G14	G605	2.88237
G60	G300	2.88222
G96	G6	2.88152
G15	G2581	2.88138
G64	G1144	2.88116
G74	G2179	2.881
G5	G328	2.88097
G96	G1463	2.88083
G34	G2128	2.88039
G46	G2194	2.88037
G21	G2161	2.8778
G70	G2599	2.87763
G90	G2477	2.8776
G2	G357	2.87602
G58	G2533	2.87599
G80	G1741	2.87537
G2	G1188	2.87445
G47	G1406	2.87443
G89	G814	2.87393
G46	G2401	2.87389
G58	G1325	2.87371
G11	G1431	2.87307
G73	G1515	2.87232
G67	G2787	2.87224
G47	G440	2.87132
G17	G2705	2.87127
G29	G895	2.86953
G55	G878	2.86947
G77	G2533	2.86931
G44	G2685	2.86928
G14	G1625	2.86855
G90	G1943	2.86825
G32	G2509	2.86806
G2	G2267	2.86766
G89	G1997	2.86692
G41	G179	2.86614
G8	G96	2.8659
G7	G2574	2.86477
G91	G2248	2.86416
G41	G1542	2.8641
G46	G2437	2.86382
G85	G1991	2.86373
G95	G1540	2.86354
G33	G1554	2.86346
G23	G1653	2.86291
G57	G2534	2.8626
G46	G1973	2.86228
G7	G2655	2.86225
G7	G1690	2.86218
G10	G989	2.86208
G86	G1116	2.86204
G12	G538	2.86174
G88	G522	2.86164
G3	G1041	2.86145
G43	G1213	2.86038
G58	G1399	2.86027
G30	G2077	2.86004
G6	G2145	2.85999
G99	G2365	2.85955
G8	G1806	2.85942
G86	G1088	2.85878
G57	G1075	2.85701
G32	G1544	2.85673
G73	G2441	2.85572
G97	G1172	2.8546
G87	G2621	2.85434
G7	G762	2.85358
G52	G1798	2.85312
G33	G2053	2.85303
G97	G367	2.85254
G29	G606	2.85245
G54	G1884	2.85236
G9	G1475	2.85184
G44	G87	2.85177
G23	G1155	2.85172
G50	G2295	2.85104
G8	G478	2.85017
G60	G705	2.84967
G67	G1316	2.84965
G43	G1380	2.84864
G57	G675	2.84858
G50	G2454	2.84823
G74	G2077	2.84762
G35	G555	2.84742
G2	G2803	2.84705
G47	G1032	2.84701
G43	G1881	2.8467
G20	G527	2.84646
G10	G711	2.84635
G72	G2347	2.84562
G87	G1897	2.84545
G60	G2568	2.84506
G56	G508	2.84469
G3	G1498	2.84456
G3	G2261	2.84441
G4	G911	2.84405
G91	G2408	2.844
G93	G544	2.84388
G57	G1612	2.84371
G65	G233	2.84283
G23	G1385	2.8426
G14	G2702	2.84258
G57	G626	2.84246
G88	G2438	2.8421
G23	G2788	2.84157
G15	G2103	2.84156
G98	G911	2.84069
G93	G702	2.84063
G93	G1485	2.84057
G44	G2260	2.84037
G91	G1448	2.84034
G80	G994	2.83908
G92	G2610	2.839
G29	G1108	2.83846
G50	G2232	2.83796
G46	G925	2.83757
G34	G2283	2.83713
G86	G2233	2.83703
G81	G1109	2.83675
G2	G1097	2.83662
G91	G2203	2.83644
G33	G1623	2.83633
G47	G1176	2.83604
G86	G2304	2.83602
G58	G2772	2.83589
G36	G2271	2.83546
G69	G1349	2.83513
G74	G350	2.83433
G67	G183	2.83365
G53	G2319	2.83291
G57	G317	2.83217
G58	G1346	2.83116
G40	G2201	2.83061
G40	G1831	2.83009
G90	G1796	2.8298
G44	G530	2.8292
G92	G991	2.82891
G69	G1403	2.82887
G16	G2186	2.82822
G46	G2777	2.82811
G13	G2405	2.82771
G46	G1764	2.82764
G14	G1833	2.82761
G23	G2041	2.82681
G2	G2644	2.82599
G54	G150	2.82572
G80	G2091	2.82556
G84	G602	2.82519
G44	G776	2.82514
G97	G2279	2.82425
G37	G616	2.82313
G47	G219	2.82288
G91	G49	2.82285
G92	G80	2.82283
G34	G2595	2.82232
G97	G1420	2.82178
G41	G17	2.82173
G74	G399	2.82173
G91	G2580	2.82153
G44	G1826	2.82151
G2	G2313	2.82119
G82	G99	2.82069
G96	G387	2.82048
G9	G2735	2.82037
G61	G1953	2.82008
G28	G1580	2.81967
G15	G816	2.81965
G79	G472	2.8195
G47	G2655	2.81864
G5	G1962	2.81827
G38	G1055	2.81795
G97	G2433	2.81698
G99	G588	2.81601
G7	G274	2.81601
G57	G969	2.81514
G88	G1146	2.81509
G57	G2007	2.81466
G60	G2556	2.81411
G65	G929	2.814
G4	G967	2.81349
G2	G2023	2.81347
G24	G469	2.81338
G78	G1510	2.81223
G2	G348	2.81146
G46	G976	2.81133
G86	G2787	2.81113
G48	G1061	2.81112
G46	G2008	2.81097
G34	G1693	2.81062
G68	G75	2.8106
G46	G846	2.81046
G54	G2803	2.81001
G50	G1589	2.80974
G60	G1309	2.80885
G44	G759	2.80847
G85	G1542	2.80844
G46	G2385	2.80838
G54	G2565	2.80838
G3	G1382	2.80826
G97	G2335	2.8069
G74	G1772	2.80679
G41	G1739	2.80645
G57	G1529	2.80591
G85	G1342	2.80531
G2	G198	2.80518
G6	G965	2.80517
G56	G1366	2.80514
G36	G824	2.80513
G95	G1940	2.80491
G20	G1705	2.80447
G9	G2346	2.80369
G78	G2756	2.80357
G34	G387	2.80352
G41	G774	2.8032
G44	G2104	2.80319
G30	G510	2.80315
G99	G1614	2.80254
G32	G827	2.8024
G50	G124	2.80236
G64	G67	2.80209
G64	G2161	2.8019
G55	G1296	2.80127
G46	G2130	2.80042
G55	G2402	2.80039
G61	G1452	2.80008
G57	G2784	2.80008
G46	G1251	2.79999
G86	G2675	2.7999
G55	G1259	2.79982
G11	G1281	2.79967
G86	G1686	2.7992
G34	G2358	2.79919
G41	G2544	2.79771
G54	G779	2.79757
G79	G860	2.79745
G47	G2142	2.79671
G26	G37	2.79649
G47	G2102	2.79643
G74	G2553	2.79574
G69	G970	2.79527
G21	G1166	2.79505
G33	G1982	2.7943
G47	G1028	2.7942
G91	G1969	2.79355
G98	G2348	2.79336
G99	G612	2.79332
G86	G845	2.79319
G98	G2435	2.79308
G10	G86	2.79276
G40	G2426	2.79225
G55	G444	2.79101
G12	G2087	2.79088
G88	G84	2.7903
G47	G1382	2.78991
G42	G2641	2.78946
G57	G6	2.78787
G46	G196	2.78784
G33	G1125	2.78783
G97	G456	2.78741
G2	G95	2.78688
G46	G434	2.78662
G87	G442	2.78655
G7	G1490	2.78477
G2	G2039	2.78442
G34	G1509	2.78411
G54	G2740	2.78405
G23	G1452	2.78399
G29	G994	2.78376
G29	G487	2.78322
G63	G567	2.78295
G83	G1103	2.78251
G61	G1900	2.7825
G44	G197	2.78221
G71	G621	2.78219
G40	G2161	2.78206
G4	G1195	2.78143
G85	G740	2.78071
G50	G663	2.77978
G2	G285	2.7795
G33	G1331	2.77897
G97	G216	2.77866
G21	G350	2.77859
G6	G352	2.77857
G92	G742	2.77848
G97	G724	2.77839
G29	G430	2.77822
G56	G1087	2.77821
G44	G1798	2.77819
G2	G830	2.77809
G2	G816	2.7778
G71	G2083	2.77729
G17	G2057	2.77666
G34	G864	2.77641
G27	G65	2.7763
G93	G2345	2.77577
G86	G1421	2.77528
G22	G827	2.77501
G18	G2600	2.77432
G34	G2308	2.77428
G39	G190	2.7738
G79	G2541	2.77372
G4	G1625	2.77365
G44	G169	2.77349
G97	G1006	2.77322
G2	G1042	2.77184
G23	G2186	2.77145
G6	G2784	2.77114
G80	G1506	2.77105
G65	G2693	2.77104
G50	G1177	2.77015
G34	G414	2.77015
G2	G917	2.76908
G57	G1628	2.76884
G75	G1658	2.76855
G33	G2600	2.7684
G39	G289	2.76642
G44	G1857	2.76518
G11	G1227	2.76404
G54	G2029	2.76398
